model_idx,class_idx,class_name,precision,recall,f1_score,support
1,0,akiec,0.8571428571428571,0.12244897959183673,0.21428571428571427,49.0
1,1,bcc,0.8615384615384616,0.7272727272727273,0.7887323943661971,77.0
1,2,bkl,0.5413223140495868,0.793939393939394,0.6437346437346437,165.0
1,3,df,1.0,0.11764705882352941,0.21052631578947367,17.0
1,4,mel,0.6611111111111111,0.7125748502994012,0.6858789625360231,167.0
1,5,nv,0.929493545183714,0.9304174950298211,0.9299552906110283,1006.0
1,6,vasc,0.0,0.0,0.0,22.0
2,0,akiec,0.8571428571428571,0.12244897959183673,0.21428571428571427,49.0
2,1,bcc,0.8615384615384616,0.7272727272727273,0.7887323943661971,77.0
2,2,bkl,0.5413223140495868,0.793939393939394,0.6437346437346437,165.0
2,3,df,1.0,0.11764705882352941,0.21052631578947367,17.0
2,4,mel,0.6611111111111111,0.7125748502994012,0.6858789625360231,167.0
2,5,nv,0.929493545183714,0.9304174950298211,0.9299552906110283,1006.0
2,6,vasc,0.0,0.0,0.0,22.0
3,0,akiec,0.8571428571428571,0.12244897959183673,0.21428571428571427,49.0
3,1,bcc,0.8615384615384616,0.7272727272727273,0.7887323943661971,77.0
3,2,bkl,0.5413223140495868,0.793939393939394,0.6437346437346437,165.0
3,3,df,1.0,0.11764705882352941,0.21052631578947367,17.0
3,4,mel,0.6611111111111111,0.7125748502994012,0.6858789625360231,167.0
3,5,nv,0.929493545183714,0.9304174950298211,0.9299552906110283,1006.0
3,6,vasc,0.0,0.0,0.0,22.0
4,0,akiec,0.8571428571428571,0.12244897959183673,0.21428571428571427,49.0
4,1,bcc,0.8615384615384616,0.7272727272727273,0.7887323943661971,77.0
4,2,bkl,0.5413223140495868,0.793939393939394,0.6437346437346437,165.0
4,3,df,1.0,0.11764705882352941,0.21052631578947367,17.0
4,4,mel,0.6611111111111111,0.7125748502994012,0.6858789625360231,167.0
4,5,nv,0.929493545183714,0.9304174950298211,0.9299552906110283,1006.0
4,6,vasc,0.0,0.0,0.0,22.0
5,0,akiec,0.8571428571428571,0.12244897959183673,0.21428571428571427,49.0
5,1,bcc,0.8615384615384616,0.7272727272727273,0.7887323943661971,77.0
5,2,bkl,0.5413223140495868,0.793939393939394,0.6437346437346437,165.0
5,3,df,1.0,0.11764705882352941,0.21052631578947367,17.0
5,4,mel,0.6611111111111111,0.7125748502994012,0.6858789625360231,167.0
5,5,nv,0.929493545183714,0.9304174950298211,0.9299552906110283,1006.0
5,6,vasc,0.0,0.0,0.0,22.0
6,0,akiec,0.8571428571428571,0.12244897959183673,0.21428571428571427,49.0
6,1,bcc,0.8615384615384616,0.7272727272727273,0.7887323943661971,77.0
6,2,bkl,0.5413223140495868,0.793939393939394,0.6437346437346437,165.0
6,3,df,1.0,0.11764705882352941,0.21052631578947367,17.0
6,4,mel,0.6611111111111111,0.7125748502994012,0.6858789625360231,167.0
6,5,nv,0.929493545183714,0.9304174950298211,0.9299552906110283,1006.0
6,6,vasc,0.0,0.0,0.0,22.0
7,0,akiec,0.8571428571428571,0.12244897959183673,0.21428571428571427,49.0
7,1,bcc,0.8615384615384616,0.7272727272727273,0.7887323943661971,77.0
7,2,bkl,0.5413223140495868,0.793939393939394,0.6437346437346437,165.0
7,3,df,1.0,0.11764705882352941,0.21052631578947367,17.0
7,4,mel,0.6611111111111111,0.7125748502994012,0.6858789625360231,167.0
7,5,nv,0.929493545183714,0.9304174950298211,0.9299552906110283,1006.0
7,6,vasc,0.0,0.0,0.0,22.0
8,0,akiec,0.8571428571428571,0.12244897959183673,0.21428571428571427,49.0
8,1,bcc,0.8615384615384616,0.7272727272727273,0.7887323943661971,77.0
8,2,bkl,0.5413223140495868,0.793939393939394,0.6437346437346437,165.0
8,3,df,1.0,0.11764705882352941,0.21052631578947367,17.0
8,4,mel,0.6611111111111111,0.7125748502994012,0.6858789625360231,167.0
8,5,nv,0.929493545183714,0.9304174950298211,0.9299552906110283,1006.0
8,6,vasc,0.0,0.0,0.0,22.0
9,0,akiec,0.8571428571428571,0.12244897959183673,0.21428571428571427,49.0
9,1,bcc,0.8615384615384616,0.7272727272727273,0.7887323943661971,77.0
9,2,bkl,0.5413223140495868,0.793939393939394,0.6437346437346437,165.0
9,3,df,1.0,0.11764705882352941,0.21052631578947367,17.0
9,4,mel,0.6611111111111111,0.7125748502994012,0.6858789625360231,167.0
9,5,nv,0.929493545183714,0.9304174950298211,0.9299552906110283,1006.0
9,6,vasc,0.0,0.0,0.0,22.0
10,0,akiec,0.8571428571428571,0.12244897959183673,0.21428571428571427,49.0
10,1,bcc,0.8615384615384616,0.7272727272727273,0.7887323943661971,77.0
10,2,bkl,0.5413223140495868,0.793939393939394,0.6437346437346437,165.0
10,3,df,1.0,0.11764705882352941,0.21052631578947367,17.0
10,4,mel,0.6611111111111111,0.7125748502994012,0.6858789625360231,167.0
10,5,nv,0.929493545183714,0.9304174950298211,0.9299552906110283,1006.0
10,6,vasc,0.0,0.0,0.0,22.0
