model_idx,class_idx,class_name,precision,recall,f1_score,support
1,0,akiec,0.813953488372093,0.7142857142857143,0.7608695652173914,49.0
1,1,bcc,0.8378378378378378,0.8051948051948052,0.8211920529801324,77.0
1,2,bkl,0.8366013071895425,0.7757575757575758,0.8050314465408805,165.0
1,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
1,4,mel,0.8288288288288288,0.5508982035928144,0.6618705035971223,167.0
1,5,nv,0.9038461538461539,0.9811133200795229,0.9408960915157293,1006.0
1,6,vasc,1.0,0.8636363636363636,0.926829268292683,22.0
2,0,akiec,0.7906976744186046,0.6938775510204082,0.7391304347826086,49.0
2,1,bcc,0.8333333333333334,0.7792207792207793,0.8053691275167785,77.0
2,2,bkl,0.8246753246753247,0.7696969696969697,0.7962382445141066,165.0
2,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
2,4,mel,0.822429906542056,0.5269461077844312,0.6423357664233577,167.0
2,5,nv,0.8997265268915223,0.9811133200795229,0.9386590584878745,1006.0
2,6,vasc,1.0,0.8636363636363636,0.926829268292683,22.0
3,0,akiec,0.7954545454545454,0.7142857142857143,0.7526881720430108,49.0
3,1,bcc,0.8378378378378378,0.8051948051948052,0.8211920529801324,77.0
3,2,bkl,0.8366013071895425,0.7757575757575758,0.8050314465408805,165.0
3,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
3,4,mel,0.8411214953271028,0.5389221556886228,0.656934306569343,167.0
3,5,nv,0.902283105022831,0.9821073558648111,0.9405045216563541,1006.0
3,6,vasc,1.0,0.8636363636363636,0.926829268292683,22.0
4,0,akiec,0.813953488372093,0.7142857142857143,0.7608695652173914,49.0
4,1,bcc,0.8378378378378378,0.8051948051948052,0.8211920529801324,77.0
4,2,bkl,0.8486842105263158,0.7818181818181819,0.8138801261829653,165.0
4,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
4,4,mel,0.8411214953271028,0.5389221556886228,0.656934306569343,167.0
4,5,nv,0.9015496809480401,0.9831013916500994,0.9405611031859249,1006.0
4,6,vasc,1.0,0.8636363636363636,0.926829268292683,22.0
5,0,akiec,0.813953488372093,0.7142857142857143,0.7608695652173914,49.0
5,1,bcc,0.8378378378378378,0.8051948051948052,0.8211920529801324,77.0
5,2,bkl,0.8486842105263158,0.7818181818181819,0.8138801261829653,165.0
5,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
5,4,mel,0.8333333333333334,0.5389221556886228,0.6545454545454545,167.0
5,5,nv,0.9005474452554745,0.9811133200795229,0.9391056137012369,1006.0
5,6,vasc,1.0,0.8636363636363636,0.926829268292683,22.0
6,0,akiec,0.813953488372093,0.7142857142857143,0.7608695652173914,49.0
6,1,bcc,0.8243243243243243,0.7922077922077922,0.8079470198675497,77.0
6,2,bkl,0.8486842105263158,0.7818181818181819,0.8138801261829653,165.0
6,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
6,4,mel,0.8333333333333334,0.5389221556886228,0.6545454545454545,167.0
6,5,nv,0.9023722627737226,0.9831013916500994,0.9410085632730733,1006.0
6,6,vasc,1.0,0.8636363636363636,0.926829268292683,22.0
7,0,akiec,0.813953488372093,0.7142857142857143,0.7608695652173914,49.0
7,1,bcc,0.8472222222222222,0.7922077922077922,0.8187919463087249,77.0
7,2,bkl,0.8387096774193549,0.7878787878787878,0.8125,165.0
7,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
7,4,mel,0.8333333333333334,0.5389221556886228,0.6545454545454545,167.0
7,5,nv,0.9004566210045662,0.9801192842942346,0.9386006663493575,1006.0
7,6,vasc,1.0,0.8636363636363636,0.926829268292683,22.0
8,0,akiec,0.813953488372093,0.7142857142857143,0.7608695652173914,49.0
8,1,bcc,0.8333333333333334,0.7792207792207793,0.8053691275167785,77.0
8,2,bkl,0.8269230769230769,0.7818181818181819,0.8037383177570093,165.0
8,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
8,4,mel,0.8411214953271028,0.5389221556886228,0.656934306569343,167.0
8,5,nv,0.9013698630136986,0.9811133200795229,0.9395525940028557,1006.0
8,6,vasc,1.0,0.8636363636363636,0.926829268292683,22.0
9,0,akiec,0.8095238095238095,0.6938775510204082,0.7472527472527473,49.0
9,1,bcc,0.8133333333333334,0.7922077922077922,0.8026315789473685,77.0
9,2,bkl,0.8333333333333334,0.7878787878787878,0.8099688473520249,165.0
9,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
9,4,mel,0.8256880733944955,0.5389221556886228,0.6521739130434783,167.0
9,5,nv,0.9019248395967002,0.9781312127236581,0.9384835479256081,1006.0
9,6,vasc,1.0,0.8636363636363636,0.926829268292683,22.0
10,0,akiec,0.813953488372093,0.7142857142857143,0.7608695652173914,49.0
10,1,bcc,0.8309859154929577,0.7662337662337663,0.7972972972972973,77.0
10,2,bkl,0.8431372549019608,0.7818181818181819,0.8113207547169812,165.0
10,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
10,4,mel,0.8256880733944955,0.5389221556886228,0.6521739130434783,167.0
10,5,nv,0.9006381039197813,0.9821073558648111,0.9396100808368997,1006.0
10,6,vasc,1.0,0.8636363636363636,0.926829268292683,22.0
