model_idx,class_idx,class_name,precision,recall,f1_score,support
1,0,akiec,0.8043478260869565,0.7551020408163265,0.7789473684210526,49.0
1,1,bcc,0.7721518987341772,0.7922077922077922,0.782051282051282,77.0
1,2,bkl,0.7696629213483146,0.8303030303030303,0.7988338192419825,165.0
1,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
1,4,mel,0.7985611510791367,0.6646706586826348,0.7254901960784313,167.0
1,5,nv,0.9359844810863239,0.9592445328031809,0.9474717722140402,1006.0
1,6,vasc,1.0,0.8636363636363636,0.926829268292683,22.0
2,0,akiec,0.8043478260869565,0.7551020408163265,0.7789473684210526,49.0
2,1,bcc,0.759493670886076,0.7792207792207793,0.7692307692307693,77.0
2,2,bkl,0.7540983606557377,0.8363636363636363,0.7931034482758621,165.0
2,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
2,4,mel,0.7956204379562044,0.6526946107784432,0.7171052631578947,167.0
2,5,nv,0.9367704280155642,0.9572564612326043,0.9469026548672567,1006.0
2,6,vasc,1.0,0.8636363636363636,0.926829268292683,22.0
3,0,akiec,0.7872340425531915,0.7551020408163265,0.7708333333333334,49.0
3,1,bcc,0.775,0.8051948051948052,0.7898089171974523,77.0
3,2,bkl,0.7666666666666667,0.8363636363636363,0.8,165.0
3,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
3,4,mel,0.7956204379562044,0.6526946107784432,0.7171052631578947,167.0
3,5,nv,0.9368318756073858,0.9582504970178927,0.9474201474201475,1006.0
3,6,vasc,1.0,0.8636363636363636,0.926829268292683,22.0
4,0,akiec,0.782608695652174,0.7346938775510204,0.7578947368421053,49.0
4,1,bcc,0.7692307692307693,0.7792207792207793,0.7741935483870968,77.0
4,2,bkl,0.7582417582417582,0.8363636363636363,0.7953890489913544,165.0
4,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
4,4,mel,0.7769784172661871,0.6467065868263473,0.7058823529411765,167.0
4,5,nv,0.9367704280155642,0.9572564612326043,0.9469026548672567,1006.0
4,6,vasc,1.0,0.8636363636363636,0.926829268292683,22.0
5,0,akiec,0.7777777777777778,0.7142857142857143,0.7446808510638298,49.0
5,1,bcc,0.7530864197530864,0.7922077922077922,0.7721518987341772,77.0
5,2,bkl,0.7666666666666667,0.8363636363636363,0.8,165.0
5,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
5,4,mel,0.7898550724637681,0.6526946107784432,0.7147540983606557,167.0
5,5,nv,0.9377431906614786,0.9582504970178927,0.9478859390363815,1006.0
5,6,vasc,1.0,0.9090909090909091,0.9523809523809523,22.0
6,0,akiec,0.782608695652174,0.7346938775510204,0.7578947368421053,49.0
6,1,bcc,0.7692307692307693,0.7792207792207793,0.7741935483870968,77.0
6,2,bkl,0.7666666666666667,0.8363636363636363,0.8,165.0
6,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
6,4,mel,0.7956204379562044,0.6526946107784432,0.7171052631578947,167.0
6,5,nv,0.935077519379845,0.9592445328031809,0.9470068694798822,1006.0
6,6,vasc,1.0,0.8636363636363636,0.926829268292683,22.0
7,0,akiec,0.782608695652174,0.7346938775510204,0.7578947368421053,49.0
7,1,bcc,0.7792207792207793,0.7792207792207793,0.7792207792207793,77.0
7,2,bkl,0.7554347826086957,0.8424242424242424,0.7965616045845272,165.0
7,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
7,4,mel,0.7883211678832117,0.6467065868263473,0.7105263157894737,167.0
7,5,nv,0.9368318756073858,0.9582504970178927,0.9474201474201475,1006.0
7,6,vasc,1.0,0.8636363636363636,0.926829268292683,22.0
8,0,akiec,0.8043478260869565,0.7551020408163265,0.7789473684210526,49.0
8,1,bcc,0.782051282051282,0.7922077922077922,0.7870967741935484,77.0
8,2,bkl,0.7653631284916201,0.8303030303030303,0.7965116279069767,165.0
8,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
8,4,mel,0.8045112781954887,0.6407185628742516,0.7133333333333334,167.0
8,5,nv,0.9324975891996142,0.9612326043737575,0.9466470876162506,1006.0
8,6,vasc,1.0,0.8636363636363636,0.926829268292683,22.0
9,0,akiec,0.7872340425531915,0.7551020408163265,0.7708333333333334,49.0
9,1,bcc,0.759493670886076,0.7792207792207793,0.7692307692307693,77.0
9,2,bkl,0.7666666666666667,0.8363636363636363,0.8,165.0
9,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
9,4,mel,0.7941176470588235,0.6467065868263473,0.7128712871287128,167.0
9,5,nv,0.9359844810863239,0.9592445328031809,0.9474717722140402,1006.0
9,6,vasc,1.0,0.8636363636363636,0.926829268292683,22.0
10,0,akiec,0.782608695652174,0.7346938775510204,0.7578947368421053,49.0
10,1,bcc,0.7530864197530864,0.7922077922077922,0.7721518987341772,77.0
10,2,bkl,0.770949720670391,0.8363636363636363,0.8023255813953488,165.0
10,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
10,4,mel,0.7898550724637681,0.6526946107784432,0.7147540983606557,167.0
10,5,nv,0.9358600583090378,0.9572564612326043,0.9464373464373464,1006.0
10,6,vasc,1.0,0.8636363636363636,0.926829268292683,22.0
