model_idx,class_idx,class_name,precision,recall,f1_score,support
1,0,akiec,0.6507936507936508,0.8367346938775511,0.7321428571428571,49.0
1,1,bcc,0.8709677419354839,0.7012987012987013,0.7769784172661871,77.0
1,2,bkl,0.8157894736842105,0.7515151515151515,0.7823343848580442,165.0
1,3,df,0.9166666666666666,0.6470588235294118,0.7586206896551724,17.0
1,4,mel,0.7984496124031008,0.6167664670658682,0.6959459459459459,167.0
1,5,nv,0.9108818011257036,0.9652087475149106,0.9372586872586872,1006.0
1,6,vasc,0.9473684210526315,0.8181818181818182,0.8780487804878049,22.0
2,0,akiec,0.6507936507936508,0.8367346938775511,0.7321428571428571,49.0
2,1,bcc,0.8709677419354839,0.7012987012987013,0.7769784172661871,77.0
2,2,bkl,0.8092105263157895,0.7454545454545455,0.7760252365930599,165.0
2,3,df,0.9166666666666666,0.6470588235294118,0.7586206896551724,17.0
2,4,mel,0.7829457364341085,0.6047904191616766,0.6824324324324325,167.0
2,5,nv,0.9109653233364574,0.9662027833001988,0.9377713458755427,1006.0
2,6,vasc,1.0,0.8181818181818182,0.9,22.0
3,0,akiec,0.6612903225806451,0.8367346938775511,0.7387387387387387,49.0
3,1,bcc,0.8709677419354839,0.7012987012987013,0.7769784172661871,77.0
3,2,bkl,0.8187919463087249,0.7393939393939394,0.7770700636942676,165.0
3,3,df,0.8461538461538461,0.6470588235294118,0.7333333333333333,17.0
3,4,mel,0.7819548872180451,0.6227544910179641,0.6933333333333334,167.0
3,5,nv,0.9109653233364574,0.9662027833001988,0.9377713458755427,1006.0
3,6,vasc,1.0,0.7727272727272727,0.8717948717948718,22.0
4,0,akiec,0.6612903225806451,0.8367346938775511,0.7387387387387387,49.0
4,1,bcc,0.873015873015873,0.7142857142857143,0.7857142857142857,77.0
4,2,bkl,0.825503355704698,0.7454545454545455,0.7834394904458599,165.0
4,3,df,0.8461538461538461,0.6470588235294118,0.7333333333333333,17.0
4,4,mel,0.7803030303030303,0.6167664670658682,0.6889632107023411,167.0
4,5,nv,0.9118198874296435,0.9662027833001988,0.9382239382239382,1006.0
4,6,vasc,0.9444444444444444,0.7727272727272727,0.85,22.0
5,0,akiec,0.640625,0.8367346938775511,0.7256637168141593,49.0
5,1,bcc,0.8709677419354839,0.7012987012987013,0.7769784172661871,77.0
5,2,bkl,0.8211920529801324,0.7515151515151515,0.7848101265822784,165.0
5,3,df,0.9166666666666666,0.6470588235294118,0.7586206896551724,17.0
5,4,mel,0.796875,0.6107784431137725,0.6915254237288135,167.0
5,5,nv,0.9109653233364574,0.9662027833001988,0.9377713458755427,1006.0
5,6,vasc,0.9473684210526315,0.8181818181818182,0.8780487804878049,22.0
6,0,akiec,0.6507936507936508,0.8367346938775511,0.7321428571428571,49.0
6,1,bcc,0.8709677419354839,0.7012987012987013,0.7769784172661871,77.0
6,2,bkl,0.8243243243243243,0.7393939393939394,0.7795527156549521,165.0
6,3,df,0.8461538461538461,0.6470588235294118,0.7333333333333333,17.0
6,4,mel,0.7819548872180451,0.6227544910179641,0.6933333333333334,167.0
6,5,nv,0.9108818011257036,0.9652087475149106,0.9372586872586872,1006.0
6,6,vasc,0.9444444444444444,0.7727272727272727,0.85,22.0
7,0,akiec,0.6507936507936508,0.8367346938775511,0.7321428571428571,49.0
7,1,bcc,0.8571428571428571,0.7012987012987013,0.7714285714285715,77.0
7,2,bkl,0.8092105263157895,0.7454545454545455,0.7760252365930599,165.0
7,3,df,0.9166666666666666,0.6470588235294118,0.7586206896551724,17.0
7,4,mel,0.7906976744186046,0.6107784431137725,0.6891891891891891,167.0
7,5,nv,0.9117370892018779,0.9652087475149106,0.9377112506035732,1006.0
7,6,vasc,0.9473684210526315,0.8181818181818182,0.8780487804878049,22.0
8,0,akiec,0.640625,0.8367346938775511,0.7256637168141593,49.0
8,1,bcc,0.8709677419354839,0.7012987012987013,0.7769784172661871,77.0
8,2,bkl,0.82,0.7454545454545455,0.780952380952381,165.0
8,3,df,0.9166666666666666,0.6470588235294118,0.7586206896551724,17.0
8,4,mel,0.7846153846153846,0.6107784431137725,0.6868686868686869,167.0
8,5,nv,0.9108818011257036,0.9652087475149106,0.9372586872586872,1006.0
8,6,vasc,0.9473684210526315,0.8181818181818182,0.8780487804878049,22.0
9,0,akiec,0.640625,0.8367346938775511,0.7256637168141593,49.0
9,1,bcc,0.8709677419354839,0.7012987012987013,0.7769784172661871,77.0
9,2,bkl,0.8145695364238411,0.7454545454545455,0.7784810126582279,165.0
9,3,df,0.9166666666666666,0.6470588235294118,0.7586206896551724,17.0
9,4,mel,0.7906976744186046,0.6107784431137725,0.6891891891891891,167.0
9,5,nv,0.9108818011257036,0.9652087475149106,0.9372586872586872,1006.0
9,6,vasc,0.9473684210526315,0.8181818181818182,0.8780487804878049,22.0
10,0,akiec,0.6507936507936508,0.8367346938775511,0.7321428571428571,49.0
10,1,bcc,0.8709677419354839,0.7012987012987013,0.7769784172661871,77.0
10,2,bkl,0.82,0.7454545454545455,0.780952380952381,165.0
10,3,df,0.9166666666666666,0.6470588235294118,0.7586206896551724,17.0
10,4,mel,0.7923076923076923,0.6167664670658682,0.6936026936026936,167.0
10,5,nv,0.9109653233364574,0.9662027833001988,0.9377713458755427,1006.0
10,6,vasc,0.9473684210526315,0.8181818181818182,0.8780487804878049,22.0
