model_idx,class_idx,class_name,precision,recall,f1_score,support
1,0,akiec,0.7333333333333333,0.673469387755102,0.7021276595744681,49.0
1,1,bcc,0.6951219512195121,0.7402597402597403,0.7169811320754716,77.0
1,2,bkl,0.740506329113924,0.7090909090909091,0.7244582043343654,165.0
1,3,df,0.6666666666666666,0.47058823529411764,0.5517241379310345,17.0
1,4,mel,0.6944444444444444,0.5988023952095808,0.6430868167202572,167.0
1,5,nv,0.917953667953668,0.9453280318091452,0.931439764936337,1006.0
1,6,vasc,0.7692307692307693,0.9090909090909091,0.8333333333333334,22.0
2,0,akiec,0.7435897435897436,0.5918367346938775,0.6590909090909091,49.0
2,1,bcc,0.6976744186046512,0.7792207792207793,0.7361963190184049,77.0
2,2,bkl,0.6923076923076923,0.7090909090909091,0.7005988023952096,165.0
2,3,df,0.7058823529411765,0.7058823529411765,0.7058823529411765,17.0
2,4,mel,0.6266666666666667,0.562874251497006,0.5930599369085173,167.0
2,5,nv,0.9157688540646425,0.9294234592445328,0.9225456339417859,1006.0
2,6,vasc,0.8095238095238095,0.7727272727272727,0.7906976744186046,22.0
3,0,akiec,0.6739130434782609,0.6326530612244898,0.6526315789473685,49.0
3,1,bcc,0.7714285714285715,0.7012987012987013,0.7346938775510204,77.0
3,2,bkl,0.7017543859649122,0.7272727272727273,0.7142857142857143,165.0
3,3,df,0.5555555555555556,0.5882352941176471,0.5714285714285714,17.0
3,4,mel,0.6291390728476821,0.5688622754491018,0.5974842767295597,167.0
3,5,nv,0.9105928085519922,0.9314115308151093,0.9208845208845209,1006.0
3,6,vasc,0.9444444444444444,0.7727272727272727,0.85,22.0
4,0,akiec,0.6304347826086957,0.5918367346938775,0.6105263157894737,49.0
4,1,bcc,0.725,0.7532467532467533,0.7388535031847133,77.0
4,2,bkl,0.75,0.6909090909090909,0.7192429022082019,165.0
4,3,df,0.5882352941176471,0.5882352941176471,0.5882352941176471,17.0
4,4,mel,0.6737588652482269,0.5688622754491018,0.6168831168831169,167.0
4,5,nv,0.9099616858237548,0.9443339960238568,0.926829268292683,1006.0
4,6,vasc,0.782608695652174,0.8181818181818182,0.8,22.0
5,0,akiec,0.6428571428571429,0.5510204081632653,0.5934065934065934,49.0
5,1,bcc,0.627906976744186,0.7012987012987013,0.6625766871165644,77.0
5,2,bkl,0.6918238993710691,0.6666666666666666,0.6790123456790124,165.0
5,3,df,0.6111111111111112,0.6470588235294118,0.6285714285714286,17.0
5,4,mel,0.6335403726708074,0.6107784431137725,0.6219512195121951,167.0
5,5,nv,0.9164208456243854,0.9264413518886679,0.921403855659911,1006.0
5,6,vasc,0.85,0.7727272727272727,0.8095238095238095,22.0
6,0,akiec,0.5471698113207547,0.5918367346938775,0.5686274509803921,49.0
6,1,bcc,0.6705882352941176,0.7402597402597403,0.7037037037037037,77.0
6,2,bkl,0.6821192052980133,0.6242424242424243,0.6518987341772152,165.0
6,3,df,0.5882352941176471,0.5882352941176471,0.5882352941176471,17.0
6,4,mel,0.631578947368421,0.5748502994011976,0.6018808777429467,167.0
6,5,nv,0.9040697674418605,0.9274353876739563,0.915603532875368,1006.0
6,6,vasc,1.0,0.5909090909090909,0.7428571428571429,22.0
7,0,akiec,0.5849056603773585,0.6326530612244898,0.6078431372549019,49.0
7,1,bcc,0.6781609195402298,0.7662337662337663,0.7195121951219512,77.0
7,2,bkl,0.7222222222222222,0.6303030303030303,0.6731391585760518,165.0
7,3,df,0.6428571428571429,0.5294117647058824,0.5806451612903226,17.0
7,4,mel,0.631578947368421,0.5748502994011976,0.6018808777429467,167.0
7,5,nv,0.915615906886518,0.9383697813121272,0.9268532155130094,1006.0
7,6,vasc,0.9090909090909091,0.9090909090909091,0.9090909090909091,22.0
8,0,akiec,0.625,0.6122448979591837,0.6185567010309279,49.0
8,1,bcc,0.6951219512195121,0.7402597402597403,0.7169811320754716,77.0
8,2,bkl,0.6647058823529411,0.6848484848484848,0.6746268656716418,165.0
8,3,df,0.6,0.7058823529411765,0.6486486486486487,17.0
8,4,mel,0.6486486486486487,0.5748502994011976,0.6095238095238096,167.0
8,5,nv,0.9142011834319527,0.9214711729622267,0.9178217821782179,1006.0
8,6,vasc,0.8095238095238095,0.7727272727272727,0.7906976744186046,22.0
9,0,akiec,0.6444444444444445,0.5918367346938775,0.6170212765957447,49.0
9,1,bcc,0.6559139784946236,0.7922077922077922,0.7176470588235294,77.0
9,2,bkl,0.7152317880794702,0.6545454545454545,0.6835443037974683,165.0
9,3,df,0.5263157894736842,0.5882352941176471,0.5555555555555556,17.0
9,4,mel,0.6418918918918919,0.5688622754491018,0.6031746031746031,167.0
9,5,nv,0.9113924050632911,0.9304174950298211,0.9208066896212493,1006.0
9,6,vasc,0.85,0.7727272727272727,0.8095238095238095,22.0
10,0,akiec,0.574468085106383,0.5510204081632653,0.5625,49.0
10,1,bcc,0.7066666666666667,0.6883116883116883,0.6973684210526315,77.0
10,2,bkl,0.6912751677852349,0.6242424242424243,0.6560509554140127,165.0
10,3,df,0.47368421052631576,0.5294117647058824,0.5,17.0
10,4,mel,0.6375838926174496,0.5688622754491018,0.6012658227848101,167.0
10,5,nv,0.9048991354466859,0.9363817097415507,0.920371275036639,1006.0
10,6,vasc,0.8695652173913043,0.9090909090909091,0.8888888888888888,22.0
